dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,generated_solar_power[Wh],power_prices[NOK/MWh],dew_point,visibility,weather,wind_gust
1612630800,2021-02-06 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.26,258.97,258.466,268.15,1033,,,85,3.09,130,,,,,75,803,Clouds,broken clouds,04n,0,"432,02",,,,
1612634400,2021-02-06 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.22,258.87,258.466,268.15,1033,,,79,3.09,90,,,,,0,800,Clear,sky is clear,01n,0,"433,26",,,,
1612638000,2021-02-06 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.4,258.34,258.466,268.15,1033,,,79,4.12,110,,,,,0,800,Clear,sky is clear,01n,0,"428,21",,,,
1612641600,2021-02-06 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.26,258.19,257.954,268.15,1033,,,79,4.12,120,,,,,0,800,Clear,sky is clear,01n,0,"420,16",,,,
1612645200,2021-02-06 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.87,258.14,257.954,268.15,1033,,,79,3.6,130,,,,,0,800,Clear,sky is clear,01n,0,"409,01",,,,
1612648800,2021-02-06 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.8,257.76,257.954,268.15,1033,,,85,4.12,120,,,,,0,800,Clear,sky is clear,01n,0,"411,50",,,,
1612652400,2021-02-06 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.87,257.48,257.964,268.15,1033,,,85,4.63,110,,,,,0,800,Clear,sky is clear,01n,0,"396,90",,,,
1612656000,2021-02-07 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.38,256.6,257.964,267.15,1033,,,85,5.14,110,,,,,0,800,Clear,sky is clear,01n,0,"390,01",,,,
1612659600,2021-02-07 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.75,257.71,257.964,268.15,1033,,,85,4.12,110,,,,,0,800,Clear,sky is clear,01n,0,"380,24",,,,
1612663200,2021-02-07 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.73,257.69,257.967,268.15,1033,,,85,4.12,110,,,,,90,804,Clouds,overcast clouds,04n,0,"383,01",,,,
1612666800,2021-02-07 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.79,257.05,257.967,267.15,1033,,,85,3.6,110,,,,,0,800,Clear,sky is clear,01n,0,"395,15",,,,
1612670400,2021-02-07 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.34,256.52,257.967,267.15,1032,,,79,3.6,120,,,,,0,800,Clear,sky is clear,01n,0,"392,17",,,,
1612674000,2021-02-07 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.32,256.55,257.521,267.15,1032,,,85,3.6,110,,,,,0,800,Clear,sky is clear,01n,0,"398,03",,,,
1612677600,2021-02-07 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.73,256.93,257.521,267.15,1032,,,79,3.6,110,,,,,75,803,Clouds,broken clouds,04n,0,"416,95",,,,
1612681200,2021-02-07 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.63,257.24,257.521,267.15,1032,,,85,3.09,100,,,,,75,803,Clouds,broken clouds,04n,0,"426,11",,,,
1612684800,2021-02-07 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.43,257.39,258.66,266.15,1032,,,85,2.57,90,,,,,0,800,Clear,sky is clear,01d,214.8924,"428,99",,,,
1612688400,2021-02-07 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.3,256.53,258.66,264.68,1032,,,85,3.6,100,,,,,0,800,Clear,sky is clear,01d,214.8924,"429,81",,,,
1612692000,2021-02-07 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.63,258.3,258.66,268.15,1032,,,85,3.09,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"428,88",,,,
1612695600,2021-02-07 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.33,260.12,261.487,267.59,1032,,,85,3.09,100,,,,,0,800,Clear,sky is clear,01d,214.8924,"425,80",,,,
1612699200,2021-02-07 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.62,260.73,261.487,268.15,1032,,,79,2.57,80,,,,,0,800,Clear,sky is clear,01d,214.8924,"419,83",,,,
1612702800,2021-02-07 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.84,260.6,261.487,268.15,1032,,,79,3.09,70,,,,,0,800,Clear,sky is clear,01d,214.8924,"421,07",,,,
1612706400,2021-02-07 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.11,260.18,258.65,268.15,1030,,,79,2.57,80,,,,,20,801,Clouds,few clouds,02d,201.998856,"432,59",,,,
1612710000,2021-02-07 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.36,261.25,258.65,268.15,1030,,,86,1.54,120,,,,,75,803,Clouds,broken clouds,04d,166.54161,"460,36",,,,
1612713600,2021-02-07 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.85,260.34,258.65,268.15,1030,,,86,2.06,70,,,,,75,803,Clouds,broken clouds,04n,0,"458,30",,,,
1612717200,2021-02-07 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.14,259.22,256.795,268.15,1029,,,86,2.57,140,,,,,75,803,Clouds,broken clouds,04n,0,"453,36",,,,
1612720800,2021-02-07 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.58,258.68,256.795,267.15,1030,,,92,2.57,110,,,,,40,802,Clouds,scattered clouds,03n,0,"429,30",,,,
1612724400,2021-02-07 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.94,258.72,256.795,268.15,1030,,,92,1.54,0,,,,,75,803,Clouds,broken clouds,04n,0,"427,44",,,,
1612728000,2021-02-07 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.5,257.87,256.808,268.15,1030,,,92,3.6,130,,,,,40,802,Clouds,scattered clouds,03n,0,"419,22",,,,
1612731600,2021-02-07 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.49,257.5,256.808,267.15,1030,,,92,4.12,130,,,,,40,802,Clouds,scattered clouds,03n,0,"399,37",,,,
1612735200,2021-02-07 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.74,257.34,256.808,267.15,1030,,,85,4.63,130,,,,,40,802,Clouds,scattered clouds,03n,0,"412,02",,,,
1612738800,2021-02-07 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.9,257.15,256.413,268.15,1030,,,85,5.14,130,,,,,75,803,Clouds,broken clouds,04n,0,"405,43",,,,
1612742400,2021-02-08 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.11,256.67,256.413,268.15,1031,,,85,4.63,110,,,,,75,803,Clouds,broken clouds,04n,0,"401,12",,,,
1612746000,2021-02-08 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.17,257.8,256.413,268.15,1029,,,85,4.63,110,,,,,75,803,Clouds,broken clouds,04n,0,"403,69",,,,
1612749600,2021-02-08 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.09,256.65,256.884,268.15,1029,,,85,4.63,120,,,,,75,803,Clouds,broken clouds,04n,0,"416,75",,,,
1612753200,2021-02-08 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.19,256.4,256.884,268.15,1028,,,85,5.14,110,,,,,75,803,Clouds,broken clouds,04n,0,"459,23",,,,
1612756800,2021-02-08 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.53,257.84,256.884,268.15,1028,,,85,3.6,120,,,,,75,803,Clouds,broken clouds,04n,0,"474,65",,,,
1612760400,2021-02-08 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.08,256.94,257.008,268.15,1027,,,79,4.12,120,,,,,75,803,Clouds,broken clouds,04n,0,"471,05",,,,
1612764000,2021-02-08 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.16,257.44,257.008,268.15,1027,,,85,3.6,120,,,,,75,803,Clouds,broken clouds,04n,0,"533,69",,,,
1612767600,2021-02-08 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.47,257.71,257.008,268.15,1027,,,79,3.6,110,,,,,75,803,Clouds,broken clouds,04n,0,"583,47",,,,
1612771200,2021-02-08 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.71,257.61,258.308,268.15,1027,,,79,4.12,120,,,,,75,803,Clouds,broken clouds,04d,166.54161,"719,02",,,,
1612774800,2021-02-08 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.47,257.41,258.308,268.15,1027,,,85,4.12,120,,,,,75,803,Clouds,broken clouds,04d,166.54161,"668,73",,,,
1612778400,2021-02-08 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.12,259.48,258.308,268.15,1027,,,79,2.06,110,,,,,75,803,Clouds,broken clouds,04d,166.54161,"639,73",,,,
1612782000,2021-02-08 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.36,260.45,261.283,269.15,1027,,,79,2.57,100,,,,,75,803,Clouds,broken clouds,04d,166.54161,"605,17",,,,
1612785600,2021-02-08 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.47,260.85,261.283,269.15,1027,,,73,2.06,120,,,,,75,803,Clouds,broken clouds,04d,166.54161,"515,07",,,,
1612789200,2021-02-08 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.04,261.9,261.283,268.15,1028,,,79,1.54,90,,,,,75,803,Clouds,broken clouds,04d,166.54161,"579,25",,,,
1612792800,2021-02-08 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.61,261.44,258.488,268.15,1026,,,79,1.54,70,,,,,75,803,Clouds,broken clouds,04d,166.54161,"580,18",,,,
1612796400,2021-02-08 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.65,259.69,258.488,268.15,1026,,,79,2.57,110,,,,,20,801,Clouds,few clouds,02d,201.998856,"596,12",,,,
1612800000,2021-02-08 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.62,258.72,258.488,268.15,1026,,,92,2.57,110,,,,,20,801,Clouds,few clouds,02n,0,"607,12",,,,
1612803600,2021-02-08 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.05,257.68,256.881,268.15,1027,,,85,3.09,100,,,,,0,800,Clear,sky is clear,01n,0,"638,08",,,,
1612807200,2021-02-08 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.57,257.17,256.881,268.15,1027,,,85,3.09,100,,,,,0,800,Clear,sky is clear,01n,0,"513,43",,,,
1612810800,2021-02-08 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.77,256.03,256.881,268.15,1027,,,92,3.6,130,,,,,0,800,Clear,sky is clear,01n,0,"512,50",,,,
1612814400,2021-02-08 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.16,256.08,256.708,268.15,1028,,,92,4.12,130,,,,,0,800,Clear,sky is clear,01n,0,"492,96",,,,
1612818000,2021-02-08 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.77,255.6,256.708,267.15,1028,,,85,4.12,140,,,,,0,800,Clear,sky is clear,01n,0,"463,03",,,,
1612821600,2021-02-08 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.49,255.37,256.708,267.15,1028,,,92,4.12,120,,,,,0,800,Clear,sky is clear,01n,0,"478,93",,,,
1612825200,2021-02-08 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.37,254.47,256.386,267.15,1028,,,85,5.14,130,,,,,40,802,Clouds,scattered clouds,03n,0,"477,08",,,,
1612828800,2021-02-09 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.81,255.99,256.386,267.15,1026,,,85,5.14,100,,,,,20,801,Clouds,few clouds,02n,0,"476,77",,,,
1612832400,2021-02-09 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.42,255.21,256.386,266.15,1026,,,85,5.66,120,,,,,40,802,Clouds,scattered clouds,03n,0,"472,46",,,,
1612836000,2021-02-09 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.68,255.13,256.396,266.15,1025,,,85,6.17,110,,,,,40,802,Clouds,scattered clouds,03n,0,"476,05",,,,
1612839600,2021-02-09 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.45,255.55,256.396,266.15,1025,,,78,5.14,120,,,,,75,803,Clouds,broken clouds,04n,0,"492,16",,,,
1612843200,2021-02-09 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.28,255.79,256.396,266.15,1025,,,85,4.63,120,,,,,75,803,Clouds,broken clouds,04n,0,"596,71",,,,
1612846800,2021-02-09 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.93,254.64,256.431,265.15,1024,,,78,5.66,110,,,,,20,801,Clouds,few clouds,02n,0,"819,55",,,,
1612850400,2021-02-09 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.86,255.34,256.15,266.15,1024,,,85,4.63,120,,,,,20,801,Clouds,few clouds,02n,0,"1127,24",,,,
1612854000,2021-02-09 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.12,254.2,255.15,265.15,1024,,,85,5.14,120,,,,,0,800,Clear,sky is clear,01n,0,"892,60",,,,
1612857600,2021-02-09 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.5,254.24,255.15,265.79,1023,,,85,5.66,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"840,79",,,,
1612861200,2021-02-09 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.32,253.99,256.15,266.15,1025,,,78,5.66,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"774,72",,,,
1612864800,2021-02-09 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.98,255.05,257.15,267.15,1025,,,78,5.14,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"734,70",,,,
1612868400,2021-02-09 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.73,260.41,262.691,268.481,1021,,,74,4.63,120,,,,,20,801,Clouds,few clouds,02d,201.998856,"720,85",,,,
1612872000,2021-02-09 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.77,259.79,260.15,269.15,1022,,,78,4.12,110,,,,,75,803,Clouds,broken clouds,04d,166.54161,"689,56",,,,
1612875600,2021-02-09 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.51,261.24,262.15,270.15,1021,,,73,3.09,110,,,,,75,803,Clouds,broken clouds,04d,166.54161,"736,86",,,,
1612879200,2021-02-09 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.91,260.67,261.609,271.15,1020,,,79,4.63,100,,,,,75,803,Clouds,broken clouds,04d,166.54161,"746,61",,,,
1612882800,2021-02-09 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,267.1,261.23,261.609,272.15,1019,,,79,4.12,100,,,,,75,803,Clouds,broken clouds,04d,166.54161,"614,77",,,,
1612886400,2021-02-09 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,267.06,261.55,261.609,271.15,1019,,,79,3.6,120,,,,,75,803,Clouds,broken clouds,04n,0,"560,80",,,,
1612890000,2021-02-09 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.96,261.61,262.829,271.15,1017,,,92,3.6,90,,,0.33,,90,600,Snow,light snow,13n,0,"553,72",,,,
1612893600,2021-02-09 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,267.15,261.83,262.829,271.15,1017,,,93,3.6,80,,,0.33,,90,601,Snow,snow,13n,0,"512,17",,,,
1612897200,2021-02-09 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,267.31,262.72,262.829,272.15,1017,,,93,2.57,130,,,0.33,,75,600,Snow,light snow,13n,0,"510,01",,,,
1612900800,2021-02-09 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.3,260.9,263.383,268.883,1018,,,93,3.6,80,,,,,75,803,Clouds,broken clouds,04n,0,"571,16",,,,
1612904400,2021-02-09 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,267.65,263.1,263.383,272.15,1018,,,93,2.57,120,,,,,75,803,Clouds,broken clouds,04n,0,"513,91",,,,
1612908000,2021-02-09 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,267.61,263.05,263.383,271.15,1018,,,93,2.57,70,,,,,75,803,Clouds,broken clouds,04n,0,"528,49",,,,
1612911600,2021-02-09 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,267.42,263.56,261.486,270.15,1018,,,93,1.54,70,,,,,75,803,Clouds,broken clouds,04n,0,"508,48",,,,
1612915200,2021-02-10 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,267.03,262.78,261.486,269.26,1019,,,93,2.06,120,,,,,75,803,Clouds,broken clouds,04n,0,"496,17",,,,
1612918800,2021-02-10 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.91,263.01,261.486,268.71,1019,,,93,1.54,0,,,,,75,803,Clouds,broken clouds,04n,0,"487,45",,,,
1612922400,2021-02-10 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.6,262.58,259.884,268.71,1019,,,86,1.54,0,,,,,75,803,Clouds,broken clouds,04n,0,"489,29",,,,
1612926000,2021-02-10 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,266.22,261.37,259.884,268.15,1019,,,79,2.57,30,,,,,75,803,Clouds,broken clouds,04n,0,"504,89",,,,
1612929600,2021-02-10 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.74,261.66,259.884,268.15,1020,,,86,1.54,60,,,,,75,803,Clouds,broken clouds,04n,0,"507,25",,,,
1612933200,2021-02-10 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.45,260.98,259.088,268.15,1020,,,86,2.06,120,,,,,75,803,Clouds,broken clouds,04n,0,"512,28",,,,
1612936800,2021-02-10 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.91,259.74,259.088,267.59,1021,,,92,3.09,120,,,,,40,802,Clouds,scattered clouds,03n,0,"970,79",,,,
1612940400,2021-02-10 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.16,258.58,259.088,267.04,1021,,,92,3.6,110,,,,,20,801,Clouds,few clouds,02n,0,"543,48",,,,
1612944000,2021-02-10 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.6,258.35,258.659,265.509,1023,,,92,1.54,0,,,,,0,800,Clear,sky is clear,01d,214.8924,"718,24",,,,
1612947600,2021-02-10 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.59,256.12,258.659,265.509,1025,,,85,4.63,130,,,,,0,800,Clear,sky is clear,01d,214.8924,"717,72",,,,
1612951200,2021-02-10 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.91,256.34,258.659,265.509,1024,,,72,4.63,130,,,,,0,800,Clear,sky is clear,01d,214.8924,"695,05",,,,
1612954800,2021-02-10 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.9,258.11,259.967,266.187,1025,,,73,3.6,120,,,,,0,800,Clear,sky is clear,01d,214.8924,"778,99",,,,
1612958400,2021-02-10 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.07,259.23,259.967,267.15,1025,,,62,3.6,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"545,53",,,,
1612962000,2021-02-10 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.26,259.84,259.967,267.15,1025,,,67,3.09,120,,,,,0,800,Clear,sky is clear,01d,214.8924,"505,81",,,,
1612965600,2021-02-10 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,265.22,259.8,256.449,267.59,1025,,,67,3.09,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"505,92",,,,
1612969200,2021-02-10 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,264.72,259.22,256.449,266.48,1025,,,62,3.09,130,,,,,0,800,Clear,sky is clear,01d,214.8924,"502,63",,,,
1612972800,2021-02-10 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.01,257.57,256.449,265.93,1026,,,78,3.09,130,,,,,0,800,Clear,sky is clear,01n,0,"499,86",,,,
1612976400,2021-02-10 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.65,255.78,254.507,265.37,1027,,,78,3.6,120,,,,,0,800,Clear,sky is clear,01n,0,"500,58",,,,
1612980000,2021-02-10 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.3,255.05,254.507,265.37,1028,,,78,4.12,140,,,,,0,800,Clear,sky is clear,01n,0,"495,76",,,,
1612983600,2021-02-10 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.32,252.98,254.507,264.547,1028,,,78,4.12,140,,,,,0,800,Clear,sky is clear,01n,0,"495,04",,,,
1612987200,2021-02-10 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,258.71,251.67,253.99,263.05,1031,,,85,5.14,140,,,,,0,800,Clear,sky is clear,01n,0,"503,97",,,,
1612990800,2021-02-10 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,258.66,251.98,253.99,264.15,1031,,,85,4.63,140,,,,,0,800,Clear,sky is clear,01n,0,"499,35",,,,
1612994400,2021-02-10 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,258.89,251.86,253.99,265.15,1032,,,85,5.14,130,,,,,0,800,Clear,sky is clear,01n,0,"505,35",,,,
1612998000,2021-02-10 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.59,252.59,253.943,266.15,1034,,,85,5.14,130,,,,,0,800,Clear,sky is clear,01n,0,"506,57",,,,
1613001600,2021-02-11 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,260.2,253.24,253.943,264.15,1032,,,85,5.14,120,,,,,0,800,Clear,sky is clear,01n,0,"504,42",,,,
1613005200,2021-02-11 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,260.52,254.23,253.943,265.15,1032,,,78,4.12,120,,,,,0,800,Clear,sky is clear,01n,0,"503,50",,,,
1613008800,2021-02-11 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.9,252.87,254.15,264.15,1033,,,78,5.14,120,,,,,0,800,Clear,sky is clear,01n,0,"499,72",,,,
1613012400,2021-02-11 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.67,251.91,254.15,264.15,1033,,,78,6.17,120,,,,,0,800,Clear,sky is clear,01n,0,"499,61",,,,
1613016000,2021-02-11 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.49,252.07,253.15,264.15,1034,,,77,5.66,120,,,,,0,800,Clear,sky is clear,01n,0,"479,35",,,,
1613019600,2021-02-11 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.56,251.42,253.15,264.15,1034,,,77,6.69,120,,,,,0,800,Clear,sky is clear,01n,0,"484,06",,,,
1613023200,2021-02-11 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.28,251.85,253.15,263.15,1034,,,77,5.66,120,,,,,0,800,Clear,sky is clear,01n,0,"507,19",,,,
1613026800,2021-02-11 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.08,252.36,252.15,263.15,1035,,,77,4.63,130,,,,,0,800,Clear,sky is clear,01n,0,"527,35",,,,
1613030400,2021-02-11 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.5,251.72,252.15,263.298,1036,,,77,6.17,120,,,,,0,800,Clear,sky is clear,01d,214.8924,"557,03",,,,
1613034000,2021-02-11 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,259.75,252.66,253.15,263.298,1036,,,71,5.14,130,,,,,0,800,Clear,sky is clear,01d,214.8924,"567,36",,,,
1613037600,2021-02-11 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,260,252.92,254.15,263.298,1037,,,71,5.14,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"613,31",,,,
1613041200,2021-02-11 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.5,253.5,260.908,265.108,1036,,,86,9.77,120,,,,,20,801,Clouds,few clouds,02d,201.998856,"563,78",,,,
1613044800,2021-02-11 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,263.69,254.78,260.908,265.108,1037,,,86,8.23,120,,,,,20,801,Clouds,few clouds,02d,201.998856,"514,04",,,,
1613048400,2021-02-11 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.86,256.54,258.15,265.15,1037,,,61,4.12,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"507,60",,,,
1613052000,2021-02-11 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.87,257.27,258.358,265.918,1038,,,61,3.09,90,,,,,0,800,Clear,sky is clear,01d,214.8924,"503,50",,,,
1613055600,2021-02-11 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.67,257.16,258.15,266.15,1037,,,72,3.09,80,,,,,0,800,Clear,sky is clear,01d,214.8924,"479,66",,,,
1613059200,2021-02-11 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.4,255.82,255.15,265.918,1038,,,71,3.09,90,,,,,0,800,Clear,sky is clear,01n,0,"479,86",,,,
1613062800,2021-02-11 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.18,254.98,256.15,265.822,1038,,,85,4.12,100,,,,,0,800,Clear,sky is clear,01n,0,"475,26",,,,
1613066400,2021-02-11 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.16,254.96,255.15,266.15,1038,,,85,4.12,120,,,,,0,800,Clear,sky is clear,01n,0,"471,68",,,,
1613070000,2021-02-11 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.15,254.89,255.15,266.15,1038,,,78,4.12,120,,,,,0,800,Clear,sky is clear,01n,0,"461,24",,,,
1613073600,2021-02-11 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.13,255.24,255.15,266.174,1039,,,78,3.6,90,,,,,0,800,Clear,sky is clear,01n,0,"459,60",,,,
1613077200,2021-02-11 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.28,254.67,255.15,266.174,1039,,,78,4.63,120,,,,,0,800,Clear,sky is clear,01n,0,"451,82",,,,
1613080800,2021-02-11 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.52,253.85,255.15,267.15,1039,,,78,6.17,120,,,,,0,800,Clear,sky is clear,01n,0,"439,95",,,,
1613084400,2021-02-11 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,261.85,254.92,255.15,268.15,1038,,,78,5.14,100,,,,,0,800,Clear,sky is clear,01n,0,"439,13",,,,
1613088000,2021-02-12 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,262.41,255.56,254.15,271.15,1039,,,84,5.14,110,,,,,0,800,Clear,sky is clear,01n,0,"435,43",,,,
