Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh
Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021
Unnamed: 0_level_2,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL
10-02-2021,00 - 01,52767.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,52849.0,,,,,
10-02-2021,01 - 02,50817.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,50848.0,,,,,
10-02-2021,02 - 03,49596.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,49617.0,,,,,
10-02-2021,03 - 04,48714.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,48745.0,,,,,
10-02-2021,04 - 05,48919.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,48929.0,,,,,
10-02-2021,05 - 06,51146.0,50489.0,50489.0,50489.0,50489.0,67555.0,50489.0,50489.0,50489.0,50489.0,50489.0,50489.0,50489.0,50489.0,67555.0,67555.0,67555.0,,,,,
10-02-2021,06 - 07,61162.0,50725.0,50725.0,61572.0,61572.0,73815.0,61572.0,61572.0,61572.0,61572.0,61572.0,50725.0,50725.0,44824.0,73815.0,73815.0,73815.0,,,,,
10-02-2021,07 - 08,71731.0,51228.0,51228.0,82147.0,82147.0,82147.0,78381.0,82147.0,82147.0,78381.0,82147.0,51228.0,51228.0,51228.0,82147.0,82147.0,82147.0,,,,,
10-02-2021,08 - 09,92276.0,97079.0,97079.0,97079.0,97079.0,97079.0,94749.0,97079.0,97079.0,94749.0,97079.0,97079.0,97079.0,97079.0,97079.0,97079.0,97079.0,,,,,
10-02-2021,09 - 10,85667.0,54348.0,54348.0,101204.0,101204.0,101204.0,101204.0,101204.0,101204.0,101204.0,101204.0,54348.0,54348.0,54348.0,101204.0,101204.0,101204.0,,,,,
10-02-2021,10 - 11,85093.0,71824.0,71824.0,96134.0,96134.0,96134.0,96134.0,96134.0,96134.0,96134.0,96134.0,71824.0,71824.0,67934.0,96134.0,96134.0,96134.0,,,,,
10-02-2021,11 - 12,82250.0,71772.0,71772.0,90634.0,90634.0,90634.0,90634.0,90634.0,90634.0,90634.0,90634.0,71772.0,71772.0,48313.0,90634.0,90634.0,90634.0,,,,,
10-02-2021,12 - 13,74010.0,69505.0,69505.0,82086.0,82086.0,82086.0,82086.0,82086.0,82086.0,82086.0,82086.0,69505.0,69505.0,40750.0,82086.0,82086.0,82086.0,,,,,
10-02-2021,13 - 14,72101.0,77899.0,77899.0,77899.0,77899.0,77899.0,77899.0,77899.0,77899.0,77899.0,77899.0,77899.0,77899.0,40494.0,77899.0,77899.0,77899.0,,,,,
10-02-2021,14 - 15,68930.0,54553.0,54553.0,76924.0,76924.0,76924.0,76924.0,76924.0,76924.0,76924.0,76924.0,54553.0,54553.0,40473.0,76924.0,76924.0,76924.0,,,,,
10-02-2021,15 - 16,66652.0,50581.0,50581.0,78186.0,78186.0,78186.0,78186.0,78186.0,78186.0,78186.0,78186.0,50581.0,50581.0,44476.0,78186.0,78186.0,78186.0,,,,,
10-02-2021,16 - 17,68745.0,50592.0,50592.0,82281.0,82281.0,82281.0,82281.0,82281.0,82281.0,82281.0,82281.0,50592.0,50592.0,44188.0,82281.0,82281.0,82281.0,,,,,
10-02-2021,17 - 18,75590.0,50263.0,50263.0,96617.0,96617.0,96617.0,96617.0,96617.0,96617.0,96617.0,96617.0,50263.0,50263.0,45420.0,96617.0,96617.0,96617.0,,,,,
10-02-2021,18 - 19,77570.0,49986.0,49986.0,112738.0,112738.0,112738.0,112738.0,112738.0,112738.0,112738.0,112738.0,49986.0,49986.0,46754.0,112738.0,112738.0,112738.0,,,,,
10-02-2021,19 - 20,68961.0,50058.0,50058.0,90398.0,90398.0,90398.0,90398.0,90398.0,90398.0,90398.0,90398.0,50058.0,50058.0,34562.0,90398.0,90398.0,90398.0,,,,,
10-02-2021,20 - 21,63378.0,49576.0,49576.0,75179.0,75179.0,75179.0,75179.0,75179.0,75179.0,75179.0,75179.0,49576.0,49576.0,49576.0,75179.0,75179.0,75179.0,,,,,
10-02-2021,21 - 22,57395.0,49504.0,49504.0,65872.0,65872.0,65872.0,65872.0,65872.0,65872.0,65872.0,65872.0,49504.0,49504.0,49504.0,65872.0,65872.0,65872.0,,,,,
10-02-2021,22 - 23,55035.0,50397.0,50397.0,60187.0,60187.0,60187.0,60187.0,60187.0,60187.0,60187.0,60187.0,50397.0,50397.0,50397.0,60187.0,60187.0,60187.0,,,,,
10-02-2021,23 - 00,52357.0,49935.0,49935.0,54532.0,54532.0,54532.0,54532.0,54532.0,54532.0,54532.0,54532.0,49935.0,49935.0,49935.0,54532.0,54532.0,54532.0,,,,,
11-02-2021,00 - 01,54157.0,50535.0,50535.0,56941.0,56941.0,56941.0,56941.0,56941.0,56941.0,56941.0,56941.0,50535.0,50535.0,50535.0,56941.0,56941.0,56941.0,,,,,
11-02-2021,01 - 02,52755.0,50657.0,50657.0,54372.0,54372.0,54372.0,54372.0,54372.0,54372.0,54372.0,54372.0,50657.0,50657.0,50657.0,54372.0,54372.0,54372.0,,,,,
11-02-2021,02 - 03,51486.0,50442.0,50442.0,52868.0,52868.0,52868.0,52868.0,52868.0,52868.0,52868.0,52868.0,50442.0,50442.0,50442.0,52868.0,52868.0,52868.0,,,,,
11-02-2021,03 - 04,50698.0,50350.0,50350.0,51210.0,51210.0,51210.0,51210.0,51210.0,51210.0,51210.0,51210.0,50350.0,50350.0,50350.0,51210.0,51210.0,51210.0,,,,,
11-02-2021,04 - 05,50586.0,49972.0,49972.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,51189.0,49972.0,49972.0,49972.0,51189.0,51189.0,51189.0,,,,,
11-02-2021,05 - 06,54679.0,49961.0,49961.0,58752.0,58752.0,66602.0,58752.0,58752.0,58752.0,58752.0,58752.0,49961.0,49961.0,49961.0,66602.0,66602.0,66602.0,,,,,
11-02-2021,06 - 07,56439.0,47935.0,47935.0,74338.0,74338.0,95553.0,72558.0,74338.0,74338.0,72558.0,74338.0,47935.0,47935.0,47935.0,95553.0,95553.0,95553.0,,,,,
11-02-2021,07 - 08,86527.0,48406.0,48406.0,174363.0,174363.0,174363.0,106380.0,174363.0,174363.0,106380.0,174363.0,48406.0,48406.0,48406.0,174363.0,174363.0,174363.0,,,,,
11-02-2021,08 - 09,168315.0,50719.0,50719.0,244281.0,244281.0,244281.0,139906.0,244281.0,244281.0,139906.0,244281.0,50719.0,50719.0,50719.0,244281.0,244281.0,244281.0,,,,,
11-02-2021,09 - 10,153425.0,52735.0,52735.0,202394.0,202394.0,202394.0,136304.0,202394.0,202394.0,136304.0,202394.0,52735.0,52735.0,52735.0,202394.0,202394.0,202394.0,,,,,
11-02-2021,10 - 11,114312.0,55703.0,55703.0,131955.0,131955.0,131955.0,100435.0,131955.0,131955.0,100435.0,131955.0,55703.0,55703.0,55703.0,131955.0,131955.0,131955.0,,,,,
11-02-2021,11 - 12,99718.0,56736.0,56736.0,97917.0,97917.0,97917.0,93660.0,97917.0,97917.0,93660.0,97917.0,56736.0,56736.0,56736.0,97917.0,97917.0,97917.0,,,,,
11-02-2021,12 - 13,97262.0,61331.0,61331.0,84429.0,84429.0,84429.0,82403.0,84429.0,84429.0,82403.0,84429.0,61331.0,61331.0,61331.0,84429.0,84429.0,84429.0,,,,,
11-02-2021,13 - 14,73724.0,56378.0,56378.0,76743.0,76743.0,76743.0,74400.0,76743.0,76743.0,74400.0,76743.0,56378.0,56378.0,56378.0,76743.0,76743.0,76743.0,,,,,
11-02-2021,14 - 15,79107.0,51404.0,51404.0,83201.0,83201.0,83201.0,72046.0,83201.0,83201.0,72046.0,83201.0,51404.0,51404.0,51404.0,83201.0,83201.0,83201.0,,,,,
11-02-2021,15 - 16,77654.0,50760.0,50760.0,89730.0,89730.0,89730.0,73612.0,89730.0,89730.0,73612.0,89730.0,50760.0,50760.0,50760.0,89730.0,89730.0,89730.0,,,,,
11-02-2021,16 - 17,88481.0,50350.0,50350.0,114209.0,114209.0,114209.0,79691.0,114209.0,114209.0,79691.0,114209.0,50350.0,50350.0,50350.0,114209.0,114209.0,114209.0,,,,,
11-02-2021,17 - 18,82341.0,47966.0,47966.0,201800.0,201800.0,201800.0,97364.0,201800.0,201800.0,97364.0,201800.0,47966.0,47966.0,47966.0,201800.0,201800.0,201800.0,,,,,
11-02-2021,18 - 19,83139.0,47986.0,47986.0,159033.0,159033.0,159033.0,136652.0,159033.0,159033.0,136652.0,159033.0,47986.0,47986.0,47986.0,159033.0,159033.0,159033.0,,,,,
11-02-2021,19 - 20,66469.0,47526.0,47526.0,101632.0,101632.0,101632.0,101632.0,101632.0,101632.0,101632.0,101632.0,47526.0,47526.0,47526.0,101632.0,101632.0,101632.0,,,,,
11-02-2021,20 - 21,54168.0,47168.0,47168.0,77941.0,77941.0,77941.0,76068.0,77941.0,77941.0,76068.0,77941.0,47168.0,47168.0,47168.0,77941.0,77941.0,77941.0,,,,,
11-02-2021,21 - 22,51814.0,46124.0,46124.0,65322.0,65322.0,65322.0,63757.0,65322.0,65322.0,63757.0,65322.0,46124.0,46124.0,46124.0,65322.0,65322.0,65322.0,,,,,
11-02-2021,22 - 23,50616.0,45960.0,45960.0,60482.0,60482.0,60482.0,60482.0,60482.0,60482.0,60482.0,60482.0,45960.0,45960.0,45960.0,60482.0,60482.0,60482.0,,,,,
11-02-2021,23 - 00,48590.0,45182.0,45182.0,54945.0,54945.0,54945.0,54945.0,54945.0,54945.0,54945.0,54945.0,45182.0,45182.0,45182.0,54945.0,54945.0,54945.0,,,,,
12-02-2021,00 - 01,48944.0,43995.0,43995.0,52414.0,52414.0,52414.0,52414.0,52414.0,52414.0,52414.0,52414.0,43995.0,43995.0,43050.0,52414.0,52414.0,52414.0,,,,,
12-02-2021,01 - 02,47650.0,43913.0,43913.0,50402.0,50402.0,50402.0,50402.0,50402.0,50402.0,50402.0,50402.0,43913.0,43913.0,42968.0,50402.0,50402.0,50402.0,,,,,
12-02-2021,02 - 03,47424.0,43543.0,43543.0,50535.0,50535.0,50535.0,50535.0,50535.0,50535.0,50535.0,50535.0,43543.0,43543.0,42137.0,50535.0,50535.0,50535.0,,,,,
12-02-2021,03 - 04,46747.0,43348.0,43348.0,49426.0,49426.0,49426.0,49426.0,49426.0,49426.0,49426.0,49426.0,43348.0,43348.0,41911.0,49426.0,49426.0,49426.0,,,,,
12-02-2021,04 - 05,46377.0,43133.0,43133.0,49046.0,49046.0,49046.0,49046.0,49046.0,49046.0,49046.0,49046.0,43133.0,43133.0,40124.0,49046.0,49046.0,49046.0,,,,,
12-02-2021,05 - 06,48256.0,41387.0,41387.0,51511.0,51511.0,82261.0,51511.0,51511.0,51511.0,51511.0,51511.0,41387.0,41387.0,41387.0,82261.0,82261.0,82261.0,,,,,
12-02-2021,06 - 07,50597.0,38687.0,38687.0,76306.0,76306.0,82148.0,64581.0,76306.0,64581.0,64581.0,64581.0,38687.0,38687.0,38687.0,82148.0,82148.0,82148.0,,,,,
12-02-2021,07 - 08,53862.0,40884.0,40884.0,174850.0,174850.0,174850.0,81747.0,174850.0,174850.0,81747.0,174850.0,40884.0,40884.0,40884.0,174850.0,174850.0,174850.0,,,,,
12-02-2021,08 - 09,61357.0,41510.0,41510.0,256659.0,256659.0,256659.0,84191.0,256659.0,256659.0,84191.0,256659.0,41510.0,41510.0,41510.0,256659.0,256659.0,256659.0,,,,,
12-02-2021,09 - 10,59344.0,42239.0,42239.0,203516.0,203516.0,203516.0,82969.0,203516.0,203516.0,82969.0,203516.0,42239.0,42239.0,42239.0,203516.0,203516.0,203516.0,,,,,
12-02-2021,10 - 11,54724.0,42352.0,42352.0,121122.0,121122.0,121122.0,78113.0,121122.0,121122.0,78113.0,121122.0,42352.0,42352.0,42352.0,121122.0,121122.0,121122.0,,,,,
12-02-2021,11 - 12,52435.0,41592.0,41592.0,80105.0,80105.0,80105.0,76080.0,80105.0,80105.0,76080.0,80105.0,41592.0,41592.0,41592.0,80105.0,80105.0,80105.0,,,,,
12-02-2021,12 - 13,51182.0,40812.0,40812.0,72938.0,72938.0,72938.0,71182.0,72938.0,72938.0,71182.0,72938.0,40812.0,40812.0,40812.0,72938.0,72938.0,72938.0,,,,,
12-02-2021,13 - 14,49478.0,40032.0,40032.0,61069.0,61069.0,61069.0,58513.0,61069.0,61069.0,58513.0,61069.0,40032.0,40032.0,40032.0,61069.0,61069.0,61069.0,,,,,
12-02-2021,14 - 15,49406.0,39498.0,39498.0,60381.0,60381.0,64570.0,58934.0,60381.0,60381.0,58934.0,60381.0,39498.0,39498.0,39498.0,64570.0,64570.0,64570.0,,,,,
12-02-2021,15 - 16,49467.0,40042.0,40042.0,59714.0,59714.0,59714.0,59714.0,59714.0,59714.0,59714.0,59714.0,40042.0,40042.0,40042.0,59714.0,59714.0,59714.0,,,,,
12-02-2021,16 - 17,50422.0,39991.0,39991.0,67486.0,67486.0,67486.0,67486.0,67486.0,67486.0,67486.0,67486.0,39991.0,39991.0,39991.0,67486.0,67486.0,67486.0,,,,,
12-02-2021,17 - 18,50720.0,40124.0,40124.0,74940.0,74940.0,74940.0,73144.0,74940.0,74940.0,73144.0,74940.0,40124.0,40124.0,40124.0,74940.0,74940.0,74940.0,,,,,
12-02-2021,18 - 19,50710.0,40186.0,40186.0,82086.0,82086.0,82086.0,82086.0,82086.0,82086.0,82086.0,82086.0,40186.0,40186.0,40186.0,82086.0,82086.0,82086.0,,,,,
12-02-2021,19 - 20,50730.0,40022.0,40022.0,72014.0,72014.0,72014.0,72014.0,72014.0,72014.0,72014.0,72014.0,40022.0,40022.0,40022.0,72014.0,72014.0,72014.0,,,,,
12-02-2021,20 - 21,49950.0,40319.0,40319.0,62897.0,62897.0,62897.0,62897.0,62897.0,62897.0,62897.0,62897.0,40319.0,40319.0,40319.0,62897.0,62897.0,62897.0,,,,,
12-02-2021,21 - 22,49057.0,40022.0,40022.0,56962.0,56962.0,56962.0,56962.0,56962.0,56962.0,56962.0,56962.0,40022.0,40022.0,40022.0,56962.0,56962.0,56962.0,,,,,
12-02-2021,22 - 23,48944.0,41028.0,41028.0,55453.0,55453.0,55453.0,55453.0,55453.0,55453.0,55453.0,55453.0,41028.0,41028.0,41028.0,55453.0,55453.0,55453.0,,,,,
12-02-2021,23 - 00,46295.0,41028.0,41028.0,49837.0,49837.0,49837.0,49837.0,49837.0,49837.0,49837.0,49837.0,41028.0,41028.0,41028.0,49837.0,49837.0,49837.0,,,,,
13-02-2021,00 - 01,46115.0,36192.0,36192.0,49481.0,49481.0,49481.0,49481.0,49481.0,49481.0,49481.0,49481.0,36192.0,36192.0,36192.0,49481.0,49481.0,49481.0,,,,,
13-02-2021,01 - 02,46012.0,37767.0,37767.0,48524.0,48524.0,48524.0,48524.0,48524.0,48524.0,48524.0,48524.0,37767.0,37767.0,37767.0,48524.0,48524.0,48524.0,,,,,
13-02-2021,02 - 03,46033.0,38096.0,38096.0,48400.0,48400.0,48400.0,48400.0,48400.0,48400.0,48400.0,48400.0,38096.0,38096.0,38096.0,48400.0,48400.0,48400.0,,,,,
13-02-2021,03 - 04,45353.0,38580.0,38580.0,46918.0,46918.0,46918.0,46918.0,46918.0,46918.0,46918.0,46918.0,38580.0,38580.0,38580.0,46918.0,46918.0,46918.0,,,,,
13-02-2021,04 - 05,44365.0,38817.0,38817.0,45991.0,45991.0,45991.0,45991.0,45991.0,45991.0,45991.0,45991.0,38817.0,38817.0,38817.0,45991.0,45991.0,45991.0,,,,,
13-02-2021,05 - 06,45158.0,38302.0,38302.0,46753.0,46753.0,46753.0,46753.0,46753.0,46753.0,46753.0,46753.0,38302.0,38302.0,38302.0,46753.0,46753.0,46753.0,,,,,
13-02-2021,06 - 07,44674.0,37129.0,37129.0,47062.0,47062.0,47062.0,47062.0,47062.0,47062.0,47062.0,47062.0,37129.0,37129.0,37129.0,47062.0,47062.0,47062.0,,,,,
13-02-2021,07 - 08,47257.0,36871.0,36871.0,50304.0,50304.0,50304.0,50304.0,50304.0,50304.0,50304.0,50304.0,36871.0,36871.0,36871.0,50304.0,50304.0,50304.0,,,,,
13-02-2021,08 - 09,49965.0,37612.0,37612.0,61782.0,61782.0,61782.0,61782.0,61782.0,61782.0,61782.0,61782.0,37612.0,37612.0,37612.0,61782.0,61782.0,61782.0,,,,,
13-02-2021,09 - 10,50737.0,38292.0,38292.0,66434.0,66434.0,66434.0,66434.0,66434.0,66434.0,66434.0,66434.0,38292.0,38292.0,38292.0,66434.0,66434.0,66434.0,,,,,
13-02-2021,10 - 11,50912.0,38302.0,38302.0,64509.0,64509.0,64509.0,64509.0,64509.0,64509.0,64509.0,64509.0,38302.0,38302.0,38302.0,64509.0,64509.0,64509.0,,,,,
13-02-2021,11 - 12,50541.0,39074.0,39074.0,60433.0,60433.0,60433.0,60433.0,60433.0,60433.0,60433.0,60433.0,39074.0,39074.0,39074.0,60433.0,60433.0,60433.0,,,,,
13-02-2021,12 - 13,48822.0,38487.0,38487.0,51529.0,51529.0,51529.0,51529.0,51529.0,51529.0,51529.0,51529.0,38487.0,38487.0,38487.0,58457.0,58457.0,58457.0,,,,,
13-02-2021,13 - 14,46496.0,38292.0,38292.0,48544.0,48544.0,48544.0,48544.0,48544.0,48544.0,48544.0,48544.0,38292.0,38292.0,38292.0,48544.0,48544.0,48544.0,,,,,
13-02-2021,14 - 15,46208.0,37911.0,37911.0,48452.0,48452.0,48452.0,48452.0,48452.0,48452.0,48452.0,48452.0,37911.0,37911.0,37911.0,48452.0,48452.0,48452.0,,,,,
13-02-2021,15 - 16,47535.0,38055.0,38055.0,49759.0,49759.0,49759.0,49759.0,49759.0,49759.0,49759.0,49759.0,38055.0,38055.0,38055.0,49759.0,49759.0,49759.0,,,,,
13-02-2021,16 - 17,49584.0,38652.0,38652.0,56398.0,56398.0,56398.0,56398.0,56398.0,56398.0,56398.0,56398.0,38652.0,38652.0,38652.0,56398.0,56398.0,56398.0,,,,,
13-02-2021,17 - 18,51179.0,38930.0,38930.0,66270.0,66270.0,66270.0,66270.0,66270.0,66270.0,66270.0,66270.0,38930.0,38930.0,38930.0,66270.0,66270.0,66270.0,,,,,
13-02-2021,18 - 19,51323.0,38951.0,38951.0,75101.0,75101.0,75101.0,75101.0,75101.0,75101.0,75101.0,75101.0,38951.0,38951.0,38951.0,75101.0,75101.0,75101.0,,,,,
13-02-2021,19 - 20,51200.0,38930.0,38930.0,71025.0,71025.0,71025.0,71025.0,71025.0,71025.0,71025.0,71025.0,38930.0,38930.0,38930.0,71025.0,71025.0,71025.0,,,,,
13-02-2021,20 - 21,50325.0,38642.0,38642.0,60207.0,60207.0,60207.0,60207.0,60207.0,60207.0,60207.0,60207.0,38642.0,38642.0,38642.0,60207.0,60207.0,60207.0,,,,,
13-02-2021,21 - 22,48997.0,38765.0,38765.0,52415.0,52415.0,52415.0,52415.0,52415.0,52415.0,52415.0,52415.0,38765.0,38765.0,38765.0,52415.0,52415.0,52415.0,,,,,
13-02-2021,22 - 23,48349.0,39064.0,39064.0,50685.0,50685.0,50685.0,50685.0,50685.0,50685.0,50685.0,50685.0,39064.0,39064.0,39064.0,50685.0,50685.0,50685.0,,,,,
13-02-2021,23 - 00,45950.0,39239.0,39239.0,47700.0,47700.0,47700.0,47700.0,47700.0,47700.0,47700.0,47700.0,39239.0,39239.0,39239.0,47700.0,47700.0,47700.0,,,,,
14-02-2021,00 - 01,45252.0,41397.0,41397.0,46756.0,46756.0,46756.0,46756.0,46756.0,46756.0,46756.0,46756.0,41397.0,41397.0,41397.0,46756.0,46756.0,46756.0,,,,,
14-02-2021,01 - 02,44894.0,42491.0,42491.0,45620.0,45620.0,45620.0,45620.0,45620.0,45620.0,45620.0,45620.0,42491.0,42491.0,42491.0,45620.0,45620.0,45620.0,,,,,
14-02-2021,02 - 03,44056.0,43094.0,43094.0,44588.0,44588.0,44588.0,44588.0,44588.0,44588.0,44588.0,44588.0,43094.0,43094.0,43094.0,44588.0,44588.0,44588.0,,,,,
14-02-2021,03 - 04,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,43872.0,,,,,
14-02-2021,04 - 05,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,43330.0,,,,,
14-02-2021,05 - 06,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,43094.0,,,,,
14-02-2021,06 - 07,43555.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,43493.0,,,,,
14-02-2021,07 - 08,44669.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,44598.0,,,,,
14-02-2021,08 - 09,46571.0,45590.0,45590.0,47011.0,47011.0,47011.0,47011.0,47011.0,47011.0,47011.0,47011.0,45590.0,45590.0,45590.0,47011.0,47011.0,47011.0,,,,,
14-02-2021,09 - 10,47533.0,47124.0,47124.0,47451.0,47451.0,47451.0,47451.0,47451.0,47451.0,47451.0,47451.0,47124.0,47124.0,47124.0,47451.0,47451.0,47451.0,,,,,
14-02-2021,10 - 11,47359.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,47175.0,,,,,
14-02-2021,11 - 12,47042.0,47113.0,47113.0,47113.0,47113.0,47113.0,46725.0,47113.0,47113.0,46725.0,47113.0,47113.0,47113.0,47113.0,47113.0,47113.0,47113.0,,,,,
14-02-2021,12 - 13,45876.0,46152.0,46152.0,46152.0,46152.0,46152.0,45283.0,46152.0,46152.0,45283.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,,,,,
14-02-2021,13 - 14,44373.0,44577.0,44577.0,44577.0,44577.0,44577.0,43504.0,44577.0,44577.0,43504.0,44577.0,44577.0,44577.0,44577.0,44577.0,44577.0,44577.0,,,,,
14-02-2021,14 - 15,43217.0,43483.0,43483.0,43483.0,43483.0,43483.0,42440.0,43483.0,43483.0,42440.0,43483.0,43483.0,43483.0,43483.0,43483.0,43483.0,43483.0,,,,,
14-02-2021,15 - 16,44424.0,44833.0,44833.0,44833.0,44833.0,44833.0,43749.0,44833.0,44833.0,43749.0,44833.0,44833.0,44833.0,44833.0,44833.0,44833.0,44833.0,,,,,
14-02-2021,16 - 17,46173.0,45580.0,45580.0,47154.0,47154.0,47154.0,46019.0,47154.0,47154.0,46193.0,47154.0,45580.0,45580.0,45580.0,47154.0,47154.0,47154.0,,,,,
14-02-2021,17 - 18,52411.0,45477.0,45477.0,57667.0,57667.0,57667.0,55192.0,57667.0,57667.0,55008.0,57667.0,45477.0,45477.0,45477.0,57667.0,57667.0,57667.0,,,,,
14-02-2021,18 - 19,56839.0,44117.0,44117.0,65000.0,65000.0,65000.0,63609.0,65000.0,65000.0,63609.0,65000.0,44117.0,44117.0,44117.0,65000.0,65000.0,65000.0,,,,,
14-02-2021,19 - 20,52329.0,43943.0,43943.0,59825.0,59825.0,59825.0,58393.0,59825.0,59825.0,58393.0,59825.0,43943.0,43943.0,43943.0,59825.0,59825.0,59825.0,,,,,
14-02-2021,20 - 21,47942.0,43422.0,43422.0,50652.0,50652.0,50652.0,49435.0,50652.0,50652.0,49097.0,50652.0,43422.0,43422.0,43422.0,50652.0,50652.0,50652.0,,,,,
14-02-2021,21 - 22,45426.0,42614.0,42614.0,47308.0,47308.0,47308.0,44884.0,47308.0,47308.0,45211.0,47308.0,42614.0,42614.0,42614.0,47308.0,47308.0,47308.0,,,,,
14-02-2021,22 - 23,45518.0,42000.0,42000.0,46776.0,46776.0,46776.0,46295.0,46776.0,46776.0,46295.0,46776.0,42000.0,42000.0,42000.0,46776.0,46776.0,46776.0,,,,,
14-02-2021,23 - 00,42798.0,41816.0,41816.0,43769.0,43769.0,43769.0,43769.0,43769.0,43769.0,43769.0,43769.0,41816.0,41816.0,41816.0,43769.0,43769.0,43769.0,,,,,
15-02-2021,00 - 01,40037.0,40037.0,40037.0,40037.0,40037.0,40037.0,39331.0,40037.0,40037.0,40037.0,40037.0,40037.0,40037.0,40037.0,40037.0,40037.0,40037.0,,,,,
15-02-2021,01 - 02,39239.0,39495.0,39495.0,39495.0,39495.0,39495.0,38002.0,39495.0,39495.0,39280.0,39495.0,39495.0,39495.0,39495.0,39495.0,39495.0,39495.0,,,,,
15-02-2021,02 - 03,38646.0,38840.0,38840.0,38840.0,38840.0,38840.0,37910.0,38840.0,38840.0,38574.0,38840.0,38840.0,38840.0,38840.0,38840.0,38840.0,38840.0,,,,,
15-02-2021,03 - 04,38227.0,38339.0,38339.0,38339.0,38339.0,38339.0,35005.0,38339.0,38339.0,38135.0,38339.0,38339.0,38339.0,38339.0,38339.0,38339.0,38339.0,,,,,
15-02-2021,04 - 05,39280.0,39934.0,39934.0,39934.0,39934.0,39934.0,31999.0,39934.0,39934.0,38595.0,39934.0,39934.0,39934.0,39934.0,39934.0,39934.0,39934.0,,,,,
15-02-2021,05 - 06,44301.0,44905.0,44905.0,44905.0,44905.0,57023.0,40139.0,44905.0,44905.0,41581.0,44905.0,44905.0,44905.0,44905.0,57023.0,57023.0,57023.0,,,,,
15-02-2021,06 - 07,48463.0,42409.0,42409.0,50815.0,50815.0,70604.0,47717.0,50815.0,49783.0,45661.0,49783.0,42409.0,42409.0,42409.0,70604.0,70604.0,70604.0,,,,,
